booking_id,passenger_token,flight_id,booking_ts,status,airline_key,route_key,flight_date_key,booking_date_key,flight_reference_status,passenger_reference_status,booking_exact_duplicate,booking_id_repeated,booking_id_normalization_collision,passenger_id_normalization_collision,flight_id_normalization_collision,status_missing,status_blank,status_unrecognized,booking_date_parse_issue,booking_after_departure,payment_record_count,usable_amount_count,unusable_amount_count,known_payment_amount,amount_coverage
B1766,3f5f68ede26ee43b6e793bb2c7c4ce35409898a6d7c3fa8b595d0568caf62a74,6F173,2025-09-07T11:37:36.952000,CANCELLED,2,7,20260418,20250907,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1767,214bbaf6d0a188c603f988eb4db94c0c4b471ba0c2918912a0dbed2d826f3bc1,AI186,2025-11-19T11:37:36.952000,CONFIRMED,1,17,20260418,20251119,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,10462.21,complete amount coverage
B1768,7f6fea21a98db3acf7402db784abad9a9e824d55bbfb66764a0e79ed73d31db7,AI130,2026-03-23T11:37:36.952000,PENDING,1,6,20260418,20260323,accepted,existing-nonunique,0,0,0,0,0,0,0,0,0,0,1,1,0,2835.70,complete amount coverage
B1769,f2950c105334a33ab672057445de4cd9b873d0bf3d2fef5722674ec5d710541b,SJ111,2025-11-23T11:37:36.952000,UNKNOWN,3,20,20260418,20251123,accepted,existing-unique,0,0,0,0,0,0,0,1,0,0,2,2,0,2465.29,complete amount coverage
B1770,fb8a41baa5668ccb0ef944cda28bbc960d6017e12c17b46d07aa9e6d53860d2a,6F203,2025-08-04T11:37:36.952000,CONFIRMED,2,4,20260418,20250804,accepted,existing-nonunique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1771,4eb4dac8d76b2ead062af5890b5a72fc20f81b13abbdfe21ef6b4cbfde856ebe,6F138,2025-05-24T11:37:36.952000,PENDING,2,21,20260418,20250524,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,6761.89,complete amount coverage
B1772,fef144c4a41dfe2460fa6469e340bbd80a05331a52d6ec1ac1c76890939a5079,6F109,2025-08-29T11:37:36.952000,UNKNOWN,2,1,20260418,20250829,accepted,existing-unique,0,0,0,0,0,1,0,0,0,0,0,0,0,,no payment record in this extract
B1773,7723b0180859a81ccc4513ca61895da1b53f08f605445a64ab1ed52b4bbc593d,AI074,2026-01-01T11:37:36.952000,PENDING,1,12,20260418,20260101,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,11699.42,complete amount coverage
B1774,aa10ed16e9240f0235b782f282de6978aa2ac1e868f8892d73e9294ad96502dc,UK161,2026-01-07T11:37:36.952000,CANCELLED,4,1,20260418,20260107,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1775,496615d29ab9e1fd01538bb6737048363b5648f1005f24dc553f17b12e62705d,AI008,2025-06-19T11:37:36.952000,CANCELLED,1,7,20260418,20250619,accepted,existing-nonunique,0,0,0,0,0,0,0,0,0,0,1,1,0,13185.54,complete amount coverage
B1776,ee4b1b99eb63145ebb7389362b95191e87fdc1558f7b102a2974e377168c3506,UK121,2025-12-27T11:37:36.952000,CANCELLED,4,1,20260418,20251227,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,16692.14,complete amount coverage
B1777,a480905ce92787fb47a1778313371cadbf478ae72dc94ad2bac08d224dbe32ba,6F154,2025-04-26T11:37:36.952000,CONFIRMED,2,13,20260418,20250426,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,9927.30,complete amount coverage
B1778,b1f8c001b194791fac58f2c172b200b70bb98c385585afb4667fd59d819dcfb5,6F161,2025-08-01T11:37:36.952000,CONFIRMED,2,29,20260418,20250801,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1779,6ed9ac02e6777d69178bbf74b689837c1cef3da874f5cd1b3d2b6991b1efad2a,6F153,2026-02-01T11:37:36.952000,PENDING,2,11,20260418,20260201,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,8876.97,complete amount coverage
B1780,fcae87d305b20fa141a7eef1a7bd83019c2a97ec135bd6b7bcebb3dc5ce12a1b,6F225,2026-02-10T11:37:36.952000,PENDING,2,23,20260418,20260210,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1781,8a9058cb2012c57ec334ff2986871ac3ab6a88e8af0b0f2eb713d82413e7e14b,AI191,2026-02-09T11:37:36.952000,PENDING,1,5,20260418,20260209,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1782,490db92f9b7836082e72ca29563c451951c75abd75491985b3e898b54acdea8c,AI218,2025-08-18T11:37:36.952000,CONFIRMED,1,7,20260418,20250818,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,4755.95,complete amount coverage
B1783,7f6fea21a98db3acf7402db784abad9a9e824d55bbfb66764a0e79ed73d31db7,6F267,2025-09-28T11:37:36.952000,PENDING,0,20,20260418,20250928,accepted,existing-nonunique,0,0,0,0,0,0,0,0,0,0,1,1,0,8201.65,complete amount coverage
B1784,65b1db8bc13996fccf0a89e4187cc1fa3eb5ae3d821cd4e51a1d2569e87521f8,UK125,2025-08-20T11:37:36.952000,CANCELLED,4,22,20260418,20250820,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,1577.50,complete amount coverage
B1785,e85d3ac7ebe9f625b0f6dfec97e7d8e55fb6b05adbf9d02edd4b2b18c215f6eb,6F208,2025-08-19T11:37:36.952000,PENDING,2,12,20260418,20250819,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,2489.15,complete amount coverage
B1786,5fbba428c47595ee99b560eeac72383491966834945a719cade088007ddb63e2,6F119,2026-02-12T11:37:36.952000,CANCELLED,2,17,20260418,20260212,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,14801.30,complete amount coverage
B1787,4b3695cdcff48aead763e94327b072859fbbb167cc5f48a97fba0b7d050ab2b3,AI063,2025-07-11T11:37:36.952000,CONFIRMED,1,21,20260418,20250711,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,3,0,13330.68,complete amount coverage
B1788,9cf84f35476357ca1ebc55cc48c601697b1969ec33f74425057e28c8b749519c,UK016,2025-06-05T11:37:36.952000,CANCELLED,4,18,20260418,20250605,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1789,75641d4246daf08fc7327227cff3bbd1a1501e8f4d9330dc03133eb972b54a01,6F048,2026-01-13T11:37:36.952000,CANCELLED,2,24,20260418,20260113,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,11758.27,complete amount coverage
B1790,8737ebcb20db1c2a2194a1d2a1feb988d274e3788c51a3a4ed55c4a5161d78f8,6F266,2025-04-23T11:37:36.952000,CANCELLED,0,15,20260418,20250423,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,4971.80,complete amount coverage
B1791,ad7d8796ed5b5569ef2b2ee0369270d90ff55e98c33a016a485d7e3c7e5d7614,AI167,2026-02-24T11:37:36.952000,CONFIRMED,1,3,20260418,20260224,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1792,4a88db8e1fa2f179cdeaa18b032f588b65ad9d9d801b0c6b44add18456d7889a,6F165,2026-01-17T11:37:36.952000,CONFIRMED,2,1,20260418,20260117,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1793,31eb990140d7bd18224830099b47cafbe64ff39458b3616c6c75a956b4d110d6,SJ104,2025-11-25T11:37:36.952000,CONFIRMED,3,24,20260418,20251125,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,12515.25,complete amount coverage
B1794,fbafcbafc780cd22e58f02ad314cc107e5d05800cc95adf3e2b97b360322a357,UK160,2025-06-26T11:37:36.952000,CONFIRMED,4,1,20260418,20250626,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1795,bdf8208413240afa2a34c2aa8497d36c0d1fcb5e68d34e300f86c1acf80b7eed,UK160,2026-03-21T11:37:36.952000,PENDING,4,1,20260418,20260321,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,11714.65,complete amount coverage
B1796,c3f87d591eb97f83bb2cd54123ed962cb638cf2bc449238be6ac417912bfd44e,SJ230,2025-11-28T11:37:36.952000,CONFIRMED,3,7,20260418,20251128,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1797,63877e673489a59846ad8fb0d9c4d78f5eb26d168875adbe5784d841233b9022,AI042,2025-06-03T11:37:36.952000,CANCELLED,1,13,20260418,20250603,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1798,d3aee1da75163bd3f8e51a944041cab9b46d679cedea92b1f1d6201eabd623ae,UK197,2025-05-16T11:37:36.952000,CONFIRMED,4,4,20260418,20250516,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,1,1,14793.78,partial amount coverage
B1799,636cbb7acbfc2f31afd7b3a259714930b75731d470652959bba97c13b9d89938,AI107,2026-02-05T11:37:36.952000,PENDING,1,23,20260418,20260205,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1800,928c6687b93386a5dfb2bff73bc2bd377a5e7b33ebbb8c3ee781187f263b1b96,SJ128,2025-08-22T11:37:36.952000,PENDING,3,11,20260418,20250822,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,4478.56,complete amount coverage
B1801,50066e779d3f0f9efd36184580c6cbab0d91028e9d6bae72a51f88a21a4c284c,6F121,2026-04-14T11:37:36.952000,PENDING,2,25,20260418,20260414,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1802,3f0ce81c79bf2d66d72576eea5e3c828032615701a7cf87f110f0413c07921ad,AI111,2025-06-30T11:37:36.952000,UNKNOWN,1,28,20260418,20250630,accepted,existing-unique,0,0,0,0,0,0,0,1,0,0,1,1,0,2072.55,complete amount coverage
B1803,c3e48032891625a6b131f9bfcbf903f14292408d2b36db0aa6f7278a73da683c,SJ137,2026-02-21T11:37:36.952000,CONFIRMED,3,13,20260418,20260221,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,5663.20,complete amount coverage
B1804,e994eeba46f7a6259d100d92957c1571660cfb9e63994e4965ffe5021dfc43ba,AI232,2025-11-12T11:37:36.952000,CONFIRMED,1,16,20260418,20251112,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,9496.04,complete amount coverage
B1805,31eb990140d7bd18224830099b47cafbe64ff39458b3616c6c75a956b4d110d6,SJ113,2025-10-26T11:37:36.952000,CONFIRMED,3,1,20260418,20251026,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,0,1,,payment records but no usable amounts
B1806,17943c977830f563601f108f9e46ded58af0c2859cb97f6f427a7c12c6ef6b7f,AI117,2025-08-02T11:37:36.952000,CANCELLED,1,21,20260418,20250802,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,14488.78,complete amount coverage
B1807,8152d895b97169a93c0cb3d264ad9cd92f262ae7abc735d42fe30faee1998d84,6F185,2025-06-28T11:37:36.952000,CANCELLED,2,13,20260418,20250628,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,1759.80,complete amount coverage
B1808,1563e4d30e4f7b3a4cdd6b64732818b022c0d643fcdd3d712198d271b5ff409b,AI194,2026-01-26T11:37:36.952000,PENDING,1,26,20260418,20260126,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1809,149cd55f7d09bc6878f90b5d740764824721d98a17c338adef6e7cdf6ce1b2d2,UK045,2026-04-09T11:37:36.952000,PENDING,4,30,20260418,20260409,accepted,existing-nonunique,0,0,0,0,0,0,0,0,0,0,1,1,0,2114.98,complete amount coverage
B1810,ee9f24fd683a64d58667b8a82a1ff7f03e1797b9111e7cdc3f62172533ac906a,6F228,2026-03-20T11:37:36.952000,CONFIRMED,2,25,20260418,20260320,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1811,2c79f2af09e16fb5d73ce5c68751f2e55a5e0b73f174c61e7ec1647a8d0f82f8,SJ190,2026-04-04T11:37:36.952000,CANCELLED,3,7,20260418,20260404,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,9625.29,complete amount coverage
B1812,cc6ab5c5957ff1b6fa2dcfc46da9d8e4d3365344b6754ffd3128d560c007c9c9,AI156,2026-01-06T11:37:36.952000,CANCELLED,1,12,20260418,20260106,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,1736.99,complete amount coverage
B1813,c47a8c35fa5e391a623adecbdedb1f414eb75ba87446983e89c55b700848d255,AI104,2025-04-21T11:37:36.952000,UNKNOWN,1,30,20260418,20250421,accepted,existing-unique,0,0,0,0,0,0,0,1,0,0,0,0,0,,no payment record in this extract
B1814,886da91a0a14b4343b2ae46e6fe1c9ba1c0d8324afe08ee87c01c40fe097c944,UK033,2025-06-22T11:37:36.952000,CONFIRMED,4,24,20260418,20250622,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,9940.19,complete amount coverage
B1815,86a141f2d701bae458883780256ac8d7c656fa8e620f70c5f57f666f1b476c12,UK137,2025-05-01T11:37:36.952000,PENDING,4,10,20260418,20250501,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,6355.84,complete amount coverage
B1816,e4416c916aeb017687f68cca9f514dd3decd79ed7ee1ed6f02f0b024e870950d,UK214,2025-06-21T11:37:36.952000,PENDING,4,24,20260418,20250621,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,1,1,4762.94,partial amount coverage
B1817,0f511e2681f8ff21d5e23217d9eef815fcaf975812b29a9e099c8e075b148b98,6F033,2025-06-07T11:37:36.952000,PENDING,2,19,20260418,20250607,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,19018.62,complete amount coverage
B1818,619f65e60c3079acf08f51fa794666c04902675a9f30c6300455460770fce019,AI114,2025-11-07T11:37:36.952000,CONFIRMED,1,13,20260418,20251107,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,4317.72,complete amount coverage
B1819,5557c3c6b97233608f1d90d1a10478aa8e7af7fc7700a47e59d90ce389b29fd6,AI017,2026-01-19T11:37:36.952000,CONFIRMED,1,12,20260418,20260119,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1820,296c43d6b6e7837ab307cc1700d210e6af852611a4b96ac471400a6aee2e4903,6F244,2025-12-01T11:37:36.952000,PENDING,2,28,20260418,20251201,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,22474.87,complete amount coverage
B1821,9e942fa70fd6b4e1cb040428843ab8cc2a20dfecb4cfb9c114a538e1577bc65a,6F160,2025-11-27T11:37:36.952000,PENDING,2,26,20260418,20251127,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,1,2,5390.05,partial amount coverage
B1822,2424c180e90874966959c351bbd67847016eb4dd8b5bc716c281394427fcbef8,6F088,2026-01-05T11:37:36.952000,CANCELLED,2,11,20260418,20260105,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,7545.61,complete amount coverage
B1823,0d145d173864549bd2995d6d6182d100d727c8b822a6d4fedb74391de2cd591e,6F155,2025-11-26T11:37:36.952000,CANCELLED,2,16,20260418,20251126,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,7854.23,complete amount coverage
B1824,0f7d2395f344708d4447b11a730602a31a3f0caca63b587b1480e18218bdea33,AI095,2026-04-15T11:37:36.952000,PENDING,1,20,20260418,20260415,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,10599.90,complete amount coverage
B1825,199b0d6d1a74ba2ef8f290c60ccb260e4cc2e88f36976ab537468480f66c7aba,6F139,2025-05-17T11:37:36.952000,PENDING,2,25,20260418,20250517,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,5950.28,complete amount coverage
B1826,cea5b432d47b2ad621903adb7b662d076a9f0e42de7cb2f8d6c3887a18ec6689,6F101,2025-07-11T11:37:36.952000,CANCELLED,2,10,20260418,20250711,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,5128.12,complete amount coverage
B1827,6d564e78c77df80ef7f3722ac50ae3daafa70a4334d1cc0b4c88b6b704934101,AI054,2025-06-23T11:37:36.952000,PENDING,1,23,20260418,20250623,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,26463.98,complete amount coverage
B1828,fcae87d305b20fa141a7eef1a7bd83019c2a97ec135bd6b7bcebb3dc5ce12a1b,SJ094,2025-05-18T11:37:36.952000,CANCELLED,3,30,20260418,20250518,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,9418.44,complete amount coverage
B1829,6ef271feed623c14a1942bde8671cd2770c9243fdab398309c937d78a6dd1852,6F217,2026-01-15T11:37:36.952000,CANCELLED,2,1,20260418,20260115,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,4847.06,complete amount coverage
B1830,8152d895b97169a93c0cb3d264ad9cd92f262ae7abc735d42fe30faee1998d84,6F100,2026-04-15T11:37:36.952000,CANCELLED,2,6,20260418,20260415,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,12651.33,complete amount coverage
B1831,f7f2cc8c36f0baec0802ad1c1ce12cbdec080c2b611d00bce7eec4f6ff7adc47,6F081,2026-02-05T11:37:36.952000,CONFIRMED,2,26,20260418,20260205,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,25995.51,complete amount coverage
B1832,1fa3e7ce6cdc35608562e60fa5ad57c8a6f9a2f7314cc47812a7599eb032aecc,SJ156,2025-06-17T11:37:36.952000,CONFIRMED,3,8,20260418,20250617,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,11197.41,complete amount coverage
B1833,cc6ab5c5957ff1b6fa2dcfc46da9d8e4d3365344b6754ffd3128d560c007c9c9,6F060,2025-06-07T11:37:36.952000,PENDING,2,16,20260418,20250607,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,5872.19,complete amount coverage
B1834,c37fe6b197a92924a4eec1e9478f40c8cbc5adccf2c7bc70203077a32b96f489,UK129,2025-08-14T11:37:36.952000,CANCELLED,4,25,20260418,20250814,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,7570.53,complete amount coverage
B1835,14b344d31f5e5eea64136aa723948825e9627dfd42987089bdaca931fb0ca168,UK032,2026-02-07T11:37:36.952000,CONFIRMED,4,1,20260418,20260207,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1836,19d227c523b7a865389fa4fa8292bdf717dc07ace6bbe787f6fe51be546c1df5,AI166,2025-09-23T11:37:36.952000,PENDING,1,7,20260418,20250923,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1837,3488eeb0cd8a0b02a645c31146f25de3a002df387a99021981dca073a01ef759,SJ056,2025-10-31T11:37:36.952000,PENDING,3,24,20260418,20251031,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,3,0,39342.91,complete amount coverage
B1838,e6eae56dc519b27d041689b689457a18be25f3797971925841e9b2999ef167bd,SJ101,2025-06-12T11:37:36.952000,PENDING,3,13,20260418,20250612,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1839,dcdd1b404d737da8d42a8c1265baf37a04deed29e4c1377ae471b83409e4b828,SJ065,2025-05-09T11:37:36.952000,PENDING,3,26,20260418,20250509,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,16796.17,complete amount coverage
B1840,4aa7579030532c52170f1dc44f5191cd7abb29e07c62df205881fbd58d5ecc61,SJ100,2025-04-19T11:37:36.952000,PENDING,3,26,20260418,20250419,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,7085.20,complete amount coverage
B1841,3f3b5662425e180be969e7fc1f2326df5f743f6e4fbe1344815a2bf14a65b95f,UK011,2025-10-24T11:37:36.952000,CANCELLED,4,13,20260418,20251024,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1842,ab20fb04ff08d7e09507c0369e53e59325a3d8ccd100f964eff18ada88382276,6F062,2026-02-17T11:37:36.952000,PENDING,2,13,20260418,20260217,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,9813.82,complete amount coverage
B1843,1dbaf230c0ceeb8b6e8d724859c1661837f075c40a840cccbebe2fa784c0d1bb,SJ176,2025-08-15T11:37:36.952000,CANCELLED,3,17,20260418,20250815,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,5648.05,complete amount coverage
B1844,324f599c50e6a6c34280e041d453d3040204b2b884046452a4769c4d28404ac5,6F120,2025-11-26T11:37:36.952000,CONFIRMED,2,1,20260418,20251126,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,1,1,7078.61,partial amount coverage
B1845,46b6f23b5a321e7394ecb224cb2b25316643961616542116d1a4e5068ac3a44e,AI121,2026-03-05T11:37:36.952000,PENDING,1,25,20260418,20260305,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,3147.85,complete amount coverage
B1846,802105b759cd16a4e07cadccc290b8f70fc5d62137f374e4bf46037cbb52794a,UK072,2025-08-30T11:37:36.952000,CONFIRMED,4,6,20260418,20250830,accepted,existing-nonunique,0,0,0,0,0,0,0,0,0,0,1,1,0,8100.01,complete amount coverage
B1847,e31ac3701c2586322ad629d03ecdf4a211253c419fcdf123de3bd28b16356a61,AI006,2026-04-06T11:37:36.952000,CANCELLED,1,6,20260418,20260406,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,10999.02,complete amount coverage
B1848,d84872550f3f0e0c88771762543503331a7e8e4ede47b1c0e555cf3867b165bf,SJ231,2025-05-19T11:37:36.952000,CANCELLED,3,16,20260418,20250519,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,6682.00,complete amount coverage
B1849,0f5ffc550b23d8b840e70152816e7799406ac2adcbaf6f07a782237afb4c7947,SJ129,2025-06-24T11:37:36.952000,UNKNOWN,3,12,20260418,20250624,accepted,existing-unique,0,0,0,0,0,0,0,1,0,0,0,0,0,,no payment record in this extract
B1850,d0a7d6c67c5cf47da02ba5ad789091cb5fa48b232e6cbcb089d2b0016118e713,6F110,2025-04-21T11:37:36.952000,PENDING,2,24,20260418,20250421,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,22212.88,complete amount coverage
B1851,b8853db02f03e32c59a925439741fc58c25269db0eb277fda62876c458e1f5fd,6F231,2025-11-26T11:37:36.952000,PENDING,2,25,20260418,20251126,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1852,c3394aee98b27b08799488419e687802a7bbbc92ae4e226f901b352c7500eece,6F095,2025-08-09T11:37:36.952000,CONFIRMED,2,5,20260418,20250809,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,2491.83,complete amount coverage
B1853,4fe9f3b870210c4fdaac380444c2cfa7f0e27381fa2e167a80099fca6fcd5bf9,UK054,2025-05-05T11:37:36.952000,CONFIRMED,4,1,20260418,20250505,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,8948.88,complete amount coverage
B1854,06a62678da2e25cd6b5fadfcf747eef2af6d80e5bbe4dabba9587a8b455a98ad,SJ123,2025-08-10T11:37:36.952000,CONFIRMED,3,7,20260418,20250810,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,4,4,0,33343.83,complete amount coverage
B1855,536780befa81b39490173a1a6302a9928d8b5c15d2a6f55e5c67e73bfa6b7aa2,6F006,2026-01-04T11:37:36.952000,PENDING,2,6,20260418,20260104,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,21909.60,complete amount coverage
B1856,837888fe1415acd379e665ec31e958e8bf01c1ad44d87d13707b022dfd37dbd8,UK226,2025-05-04T11:37:36.952000,PENDING,4,30,20260418,20250504,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,25660.08,complete amount coverage
B1857,07cf7ce1503e5e60fa2eca3df11159a37529272e85341a38f65baefe4653d0f4,AI065,2026-03-07T11:37:36.952000,PENDING,0,26,20260418,20260307,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,17650.92,complete amount coverage
B1858,fe5d93f943f9188856003e2fdba8b82db4b3be7c564045ab4ae394996dcfb855,6F008,2025-11-25T11:37:36.952000,UNKNOWN,2,17,20260418,20251125,accepted,existing-nonunique,0,0,0,0,0,1,0,0,0,0,0,0,0,,no payment record in this extract
B1859,9f705aed469b2fe5fb985964d00cc1374cb201077096b05e9d0bfc76152b049c,AI195,2025-11-11T11:37:36.952000,PENDING,1,15,20260418,20251111,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1860,18bf2afcc7da009de33e0b135a5a2868b116e9ce416dcb420aa70bfcee4a5f18,UK043,2025-08-01T11:37:36.952000,UNKNOWN,0,19,20260418,20250801,accepted,existing-unique,0,0,0,0,0,1,0,0,0,0,2,2,0,9531.50,complete amount coverage
B1861,758bc536e3a0c288478f15a119c037419e90e8024740d862be7e8302de0604ba,AI125,2025-10-15T11:37:36.952000,CONFIRMED,0,13,20260418,20251015,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,9044.04,complete amount coverage
B1862,060e2cb97e961211609637478fc870d03e3e0e55bfc835278b9872094a86cf48,AI089,2025-10-05T11:37:36.952000,PENDING,1,12,20260418,20251005,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1863,c8e41d389dc75e872459ae05a2ea217966347b816fe35a1cc6b147d0c0ff0ee7,UK019,2026-02-12T11:37:36.952000,CONFIRMED,4,9,20260418,20260212,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,22928.67,complete amount coverage
B1864,6e80012b6a0eb1bfd67a697e9d3c51ce9310b6c04784d0237ff406dc58feb691,UK078,2025-09-27T11:37:36.952000,CANCELLED,4,9,20260418,20250927,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,10081.04,complete amount coverage
B1865,0020e9ac60e57d1a19ecf2d61643f6607cfb2539f5aaa201e033f5ae21d425b7,SJ009,2025-07-28T11:37:36.952000,CANCELLED,3,11,20260418,20250728,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,11740.51,complete amount coverage
B1866,569a4aa6fa66128cd54877775f82dd9030e6a7cc840232b2c85c2ef016fdd1f7,UK178,2026-01-28T11:37:36.952000,CONFIRMED,4,16,20260417,20260128,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,4987.99,complete amount coverage
B1867,04881ef91182c1d1ed1f872ad071637f79279b737959d430ef357f54fc10260e,UK018,2025-11-23T11:37:36.952000,CONFIRMED,4,7,20260418,20251123,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,8158.17,complete amount coverage
B1868,6acdc6abf3f14461e3aa527f430d16883309bba28583c4b8b73354dda6ab6fec,SJ059,2026-04-10T11:37:36.952000,CANCELLED,3,13,20260418,20260410,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
