payment_id,booking_id,matched_booking_id,payment_method,usable_amount,amount_missing,amount_blank,amount_nonnumeric,amount_nonfinite,amount_negative,amount_zero,amount_extra_precision,amount_usable,payment_method_missing,payment_method_blank,payment_method_unrecognized,payment_id_repeated,payment_exact_duplicate,booking_reference_status,payment_source_row
PAY1692,B1475,B1475,NETBANKING,2786.72,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,694
PAY1693,B1591,B1591,UPI,11559.24,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,695
PAY1694,B1015,B1015,CARD,7601.56,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,696
PAY1695,B1359,B1359,CARD,3097.73,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,697
PAY1696,B1486,B1486,UPI,4695.45,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,698
PAY1697,B1837,B1837,UPI,14269.72,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,699
PAY1698,B1705,B1705,UPI,6139.86,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,700
PAY1699,B1501,B1501,CARD,13707.55,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,701
PAY1700,B1140,B1140,CARD,,0,0,1,0,0,0,0,0,0,0,0,0,0,uniquely_matched,702
PAY1701,B1619,B1619,UPI,8605.08,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,703
PAY1702,B1814,B1814,UPI,1286.68,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,704
PAY1703,B1776,B1776,UPI,8306.25,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,705
PAY1704,B1446,B1446,UPI,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,706
PAY1705,B1289,B1289,UPI,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,707
PAY1706,B1208,B1208,NETBANKING,9105.12,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,708
PAY1707,B1474,B1474,UPI,10060.35,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,709
PAY1708,B1412,B1412,NETBANKING,10616.41,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,710
PAY1709,B1676,B1676,CARD,11869.65,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,711
PAY1710,B1426,B1426,CARD,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,712
PAY1711,B1853,B1853,NETBANKING,8948.88,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,713
PAY1712,B1370,B1370,UPI,14742.11,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,714
PAY1713,B1831,B1831,CARD,13574.02,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,715
PAY1714,B1663,B1663,UPI,14337.32,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,716
PAY1715,B1966,B1966,UPI,6405.91,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,717
PAY1716,B1289,B1289,NETBANKING,12016.99,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,718
PAY1717,B1431,B1431,CARD,9678.57,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,719
PAY1718,B1267,B1267,CARD,2158.29,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,720
PAY1719,B1150,B1150,NETBANKING,12535.73,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,721
PAY1720,B1718,B1718,UPI,10479.42,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,722
PAY1721,B1254,B1254,UPI,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,723
PAY1722,B1352,B1352,CARD,2116.34,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,724
PAY1723,B1376,B1376,NETBANKING,12718.31,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,725
PAY1724,B1652,B1652,NETBANKING,2104.63,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,726
PAY1725,B1854,B1854,UPI,2278.95,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,727
PAY1726,B1357,B1357,UPI,6983.72,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,728
PAY1727,B1607,B1607,NETBANKING,2887.17,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,729
PAY1728,B1940,B1940,CARD,13791.37,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,730
PAY1729,B1369,B1369,UPI,7583.98,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,731
PAY1730,B1226,B1226,NETBANKING,8968.11,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,732
PAY1731,B1704,B1704,NETBANKING,13993.49,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,733
PAY1732,B1302,B1302,NETBANKING,8423.69,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,734
PAY1733,B1825,B1825,CARD,5950.28,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,735
PAY1734,B1388,B1388,UPI,12160.17,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,736
PAY1735,B1376,B1376,UPI,7199.90,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,737
PAY1736,B1972,B1972,UPI,5458.57,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,738
PAY1737,B1117,B1117,CARD,11125.21,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,739
PAY1738,B1004,B1004,UPI,12222.48,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,740
PAY1739,B1443,B1443,UPI,,0,0,1,0,0,0,0,0,0,0,0,0,0,uniquely_matched,741
PAY1740,B1351,B1351,UPI,14687.44,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,742
PAY1741,B1754,B1754,UPI,12013.34,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,743
PAY1742,B1532,B1532,CARD,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,744
PAY1743,B1663,B1663,NETBANKING,13004.79,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,745
PAY1744,B1639,B1639,NETBANKING,1002.59,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,746
PAY1745,B1123,B1123,UPI,6074.04,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,747
PAY1746,B1657,B1657,UPI,11326.44,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,748
PAY1747,B1276,B1276,UPI,9396.07,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,749
PAY1748,B1821,B1821,CARD,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,750
PAY1749,B1393,B1393,UPI,5252.26,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,751
PAY1750,B1663,B1663,CARD,5715.10,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,752
PAY1751,B1359,B1359,UPI,8949.59,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,753
PAY1752,B1622,B1622,UPI,12642.38,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,754
PAY1753,B1468,B1468,NETBANKING,14054.88,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,755
PAY1754,B1984,B1984,UPI,11501.29,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,756
PAY1755,B1627,B1627,CARD,12801.31,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,757
PAY1756,B1699,B1699,NETBANKING,,0,0,1,0,0,0,0,0,0,0,0,0,0,uniquely_matched,758
PAY1757,B1056,B1056,CARD,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,759
PAY1758,B1250,B1250,NETBANKING,6497.92,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,760
PAY1759,B1895,B1895,CARD,9624.54,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,761
PAY1760,B1918,B1918,NETBANKING,2739.31,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,762
PAY1761,B1149,B1149,CARD,9112.92,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,763
PAY1762,B1451,B1451,CARD,10311.86,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,764
PAY1763,B1161,B1161,UPI,7144.72,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,765
PAY1764,B1119,B1119,NETBANKING,14344.34,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,766
PAY1765,B1581,B1581,NETBANKING,9514.99,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,767
PAY1766,B1923,B1923,UPI,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,768
PAY1767,B1350,B1350,CARD,7709.03,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,769
PAY1768,B1098,B1098,CARD,10455.66,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,770
PAY1769,B1166,B1166,NETBANKING,5530.81,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,771
PAY1770,B1809,B1809,CARD,2114.98,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,772
PAY1771,B1662,B1662,NETBANKING,9168.10,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,773
PAY1772,B1837,B1837,NETBANKING,14270.18,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,774
PAY1773,B1975,B1975,CARD,7791.01,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,775
PAY1774,B1513,B1513,CARD,13685.53,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,776
PAY1775,B1663,B1663,CARD,12690.33,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,777
PAY1776,B1400,B1400,UPI,3063.78,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,778
PAY1777,B1364,B1364,NETBANKING,10914.38,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,779
PAY1778,B1576,B1576,CARD,,0,0,1,0,0,0,0,0,0,0,0,0,0,uniquely_matched,780
PAY1779,B1325,B1325,UPI,4503.45,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,781
PAY1780,B1580,B1580,CARD,10617.14,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,782
PAY1781,B1632,B1632,NETBANKING,11397.25,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,783
PAY1782,B1620,B1620,UPI,3518.55,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,784
PAY1783,B1827,B1827,NETBANKING,13802.23,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,785
PAY1784,B1246,B1246,CARD,11516.06,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,786
PAY1785,B1433,B1433,CARD,14067.26,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,787
PAY1786,B1092,B1092,CARD,5439.03,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,788
PAY1787,B1267,B1267,UPI,14150.69,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,789
PAY1788,B1614,B1614,UPI,6159.25,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,790
PAY1789,B1942,B1942,UPI,1755.58,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,791
PAY1790,B1962,B1962,UPI,11681.57,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,792
PAY1791,B1623,B1623,CARD,10849.11,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,793
PAY1792,B1320,B1320,CARD,9370.75,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,794
PAY1793,B1922,B1922,CARD,7858.51,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,795
PAY1794,B1815,B1815,UPI,1450.31,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,796
PAY1795,B1855,B1855,UPI,9744.36,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,797
PAY1796,B1061,B1061,CARD,6835.68,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,798
PAY1797,B1299,B1299,CARD,8842.93,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,799
PAY1798,B1402,B1402,UPI,7010.50,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,800
PAY1799,B1954,B1954,NETBANKING,14524.79,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,801
PAY1800,B1647,B1647,CARD,9457.52,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,802
PAY1801,B1566,B1566,CARD,11489.31,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,803
PAY1802,B1619,B1619,CARD,14108.86,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,804
PAY1803,B1302,B1302,UPI,9282.39,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,805
PAY1804,B1769,B1769,CARD,1168.88,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,806
PAY1805,B1252,B1252,CARD,1480.08,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,807
PAY1806,B1733,B1733,CARD,10832.74,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,808
PAY1807,B1477,B1477,CARD,4907.19,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,809
PAY1808,B1368,B1368,CARD,9111.32,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,810
PAY1809,B1678,B1678,NETBANKING,3831.88,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,811
PAY1810,B1940,B1940,NETBANKING,4783.48,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,812
PAY1811,B1159,B1159,CARD,8064.97,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,813
PAY1812,B1960,B1960,CARD,14657.97,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,814
PAY1813,B1165,B1165,CARD,9627.79,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,815
PAY1814,B1204,B1204,CARD,14106.07,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,816
PAY1815,B1266,B1266,UPI,14431.32,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,817
PAY1816,B1137,B1137,UPI,3913.54,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,818
PAY1817,B1367,B1367,UPI,,0,0,1,0,0,0,0,0,0,0,0,0,0,uniquely_matched,819
PAY1818,B1442,B1442,NETBANKING,11779.89,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,820
PAY1819,B1857,B1857,CARD,13134.70,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,821
PAY1820,B1759,B1759,UPI,8269.17,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,822
PAY1821,B1566,B1566,CARD,14905.16,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,823
PAY1822,B1915,B1915,CARD,1162.01,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,824
PAY1823,B1720,B1720,NETBANKING,5194.30,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,825
PAY1824,B1016,B1016,NETBANKING,9724.26,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,826
PAY1825,B1067,B1067,UPI,7570.06,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,827
PAY1826,B1132,B1132,UPI,2632.44,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,828
PAY1827,B1699,B1699,NETBANKING,6149.02,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,829
PAY1828,B1918,B1918,NETBANKING,1356.26,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,830
PAY1829,B1429,B1429,CARD,9998.44,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,831
PAY1830,B1307,B1307,CARD,13498.40,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,832
PAY1831,B1649,B1649,UPI,13388.24,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,833
PAY1832,B1173,B1173,UPI,,0,0,1,0,0,0,0,0,0,0,0,0,0,uniquely_matched,834
PAY1833,B1411,B1411,NETBANKING,7520.78,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,835
PAY1834,B1096,B1096,UPI,8168.44,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,836
PAY1835,B1682,B1682,CARD,2916.86,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,837
PAY1836,B1153,B1153,NETBANKING,5774.24,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,838
PAY1837,B1694,B1694,CARD,3628.19,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,839
PAY1838,B1241,B1241,NETBANKING,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,840
PAY1839,B1303,B1303,NETBANKING,13806.55,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,841
PAY1840,B1284,B1284,CARD,8516.93,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,842
PAY1841,B1026,B1026,UPI,11188.70,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,843
PAY1842,B1401,B1401,UPI,2700.51,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,844
PAY1843,B1359,B1359,UPI,9519.49,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,845
PAY1844,B1059,B1059,UPI,10839.07,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,846
PAY1845,B1201,B1201,CARD,7338.75,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,847
PAY1846,B1761,B1761,NETBANKING,4405.82,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,848
PAY1847,B1873,B1873,CARD,13283.24,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,849
PAY1848,B1580,B1580,UPI,11400.72,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,850
PAY1849,B1969,B1969,UPI,13598.00,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,851
PAY1850,B1369,B1369,CARD,,0,0,1,0,0,0,0,0,0,0,0,0,0,uniquely_matched,852
PAY1851,B1532,B1532,NETBANKING,14865.24,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,853
PAY1852,B1151,B1151,CARD,,0,0,1,0,0,0,0,0,0,0,0,0,0,uniquely_matched,854
PAY1853,B1101,B1101,CARD,2214.47,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,855
PAY1854,B1898,B1898,CARD,5718.04,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,856
PAY1855,B1999,B1999,NETBANKING,2806.06,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,857
PAY1856,B1606,B1606,CARD,8323.82,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,858
PAY1857,B1445,B1445,CARD,9862.40,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,859
PAY1858,B1872,B1872,UPI,9096.04,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,860
PAY1859,B1228,B1228,CARD,4629.36,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,861
PAY1860,B1124,B1124,UPI,13723.54,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,862
PAY1861,B1769,B1769,UPI,1296.41,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,863
PAY1862,B1833,B1833,UPI,5872.19,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,864
PAY1863,B1998,B1998,NETBANKING,11065.89,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,865
PAY1864,B1880,B1880,UPI,11737.00,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,866
PAY1865,B1937,B1937,CARD,6825.66,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,867
PAY1866,B1235,B1235,CARD,1236.74,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,868
PAY1867,B1161,B1161,UPI,9652.61,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,869
PAY1868,B1553,B1553,UPI,1883.33,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,870
PAY1869,B1787,B1787,CARD,2509.98,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,871
PAY1870,B1352,B1352,UPI,10103.51,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,872
PAY1871,B1067,B1067,NETBANKING,5374.84,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,873
PAY1872,B1172,B1172,UPI,5872.42,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,874
PAY1873,B1842,B1842,NETBANKING,7815.30,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,875
PAY1874,B1636,B1636,NETBANKING,14700.10,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,876
PAY1875,B1681,B1681,NETBANKING,14516.19,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,877
PAY1876,B1558,B1558,UPI,6827.65,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,878
PAY1877,B1260,B1260,NETBANKING,4716.99,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,879
PAY1878,B1216,B1216,NETBANKING,5236.29,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,880
PAY1879,B1816,B1816,UPI,4762.94,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,881
PAY1880,B1123,B1123,NETBANKING,8451.44,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,882
PAY1881,B1804,B1804,UPI,9496.04,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,883
PAY1882,B1161,B1161,CARD,7842.91,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,884
PAY1883,B1200,B1200,NETBANKING,6711.92,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,885
PAY1884,B1453,B1453,UPI,3957.99,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,886
PAY1885,B1401,B1401,CARD,7755.08,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,887
PAY1886,B1461,B1461,NETBANKING,5775.44,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,888
PAY1887,B1274,B1274,NETBANKING,8582.34,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,889
PAY1888,B1205,B1205,UPI,10452.65,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,890
PAY1889,B1039,B1039,CARD,9866.37,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,891
PAY1890,B1272,B1272,UPI,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,892
PAY1891,B1699,B1699,NETBANKING,8784.73,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,893
PAY1892,B1866,B1866,NETBANKING,4987.99,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,894
PAY1893,B1092,B1092,NETBANKING,1339.36,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,895
PAY1894,B1041,B1041,NETBANKING,9750.27,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,896
PAY1895,B1464,B1464,CARD,4535.96,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,897
PAY1896,B1378,B1378,CARD,10365.35,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,898
PAY1897,B1106,B1106,UPI,,0,0,1,0,0,0,0,0,0,0,0,0,0,uniquely_matched,899
PAY1898,B1327,B1327,UPI,13822.99,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,900
PAY1899,B1064,B1064,UPI,14413.72,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,901
PAY1900,B1364,B1364,NETBANKING,1147.36,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,902
PAY1901,B1820,B1820,UPI,14865.24,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,903
PAY1902,B1483,B1483,CARD,10562.26,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,904
PAY1903,B1646,B1646,UPI,10009.34,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,905
PAY1904,B1900,B1900,UPI,1212.98,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,906
PAY1905,B1023,B1023,CARD,13057.27,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,907
PAY1906,B1539,B1539,CARD,3036.88,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,908
PAY1907,B1061,B1061,NETBANKING,12722.62,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,909
PAY1908,B1490,B1490,CARD,1217.88,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,910
PAY1909,B1272,B1272,CARD,10043.50,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,911
PAY1910,B1228,B1228,UPI,7087.22,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,912
PAY1911,B1019,B1019,CARD,3810.73,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,913
PAY1912,B1002,B1002,NETBANKING,2505.86,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,914
PAY1913,B1420,B1420,UPI,7161.79,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,915
PAY1914,B1729,B1729,NETBANKING,2726.28,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,916
PAY1915,B1910,B1910,CARD,7810.25,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,917
PAY1916,B1306,B1306,NETBANKING,9753.04,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,918
PAY1917,B1431,B1431,NETBANKING,12583.38,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,919
PAY1918,B1135,B1135,CARD,10501.09,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,920
PAY1919,B1908,B1908,CARD,1912.80,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,921
PAY1920,B1943,B1943,UPI,5304.06,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,922
PAY1921,B1514,B1514,UPI,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,923
PAY1922,B1192,B1192,UPI,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,924
PAY1923,B1584,B1584,CARD,13148.95,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,925
